transport_id;transport_type;average_speed;available;max_capacity
1776;boat;37.35;true;46210039.22
1777;boat;34.03;false;30140924.50
1778;boat;31.63;true;9498948.29
1779;boat;31.27;false;13111209.76
1780;boat;33.55;false;16857307.50
1781;boat;32.04;true;39912601.86
1782;boat;38.01;false;8663973.26
1783;boat;37.64;false;31640425.49
1784;boat;32.71;false;5737670.99
1785;boat;37.17;true;6021828.90
1786;boat;31.30;false;41636689.66
1787;boat;39.32;false;23568081.90
1788;boat;37.22;false;19490041.50
1789;boat;38.05;false;41658862.65
1790;boat;31.37;true;48369302.86
1791;boat;32.38;true;43701589.01
1792;boat;30.16;false;22504362.82
1793;boat;37.74;true;42449578.62
1794;boat;33.90;true;48720212.43
1795;boat;34.07;false;23885202.91
1796;boat;32.64;true;17726815.58
1797;boat;30.26;true;17274040.81
1798;boat;36.15;true;10205753.40
1799;boat;39.79;true;20360730.41
1800;boat;37.81;true;21816489.27
1801;boat;35.88;false;23117327.78
1802;boat;38.39;false;19159638.24
1803;boat;31.22;true;40551932.27
1804;boat;36.19;true;28946348.27
1805;boat;35.61;false;14290481.09
1806;boat;33.45;true;28731348.09
1807;boat;37.83;false;16390499.80
1808;boat;32.09;false;44089793.57
1809;boat;30.86;false;22927357.62
1810;boat;38.90;false;47518267.16
1811;boat;30.36;false;42245874.12
1812;boat;33.29;false;47165158.02
1813;boat;39.87;false;40640473.76
1814;boat;31.11;false;33640657.13
1815;boat;30.84;true;14997550.87
1816;boat;38.42;false;47985489.95
1817;boat;38.18;false;21174404.20
1818;boat;37.44;false;19577815.06
1819;boat;34.02;true;6668624.97
1820;boat;33.57;false;30411590.24
1821;boat;32.67;true;8943709.64
1822;boat;37.02;false;27420278.59
1823;boat;38.27;true;31077644.22
1824;boat;36.02;true;25741970.15
1825;boat;33.27;true;49719509.84
1826;boat;34.88;true;18493334.21
1827;boat;39.92;false;26709991.77
1828;boat;35.75;false;24412453.02
1829;boat;36.77;false;32059623.12
1830;boat;38.32;false;30260286.85
1831;boat;35.97;false;45654633.31
1832;boat;38.04;true;42531029.56
1833;boat;38.37;false;19901014.01
1834;boat;31.73;true;40002767.29
1835;boat;35.86;true;46436791.13
1836;boat;30.02;true;17089379.54
1837;boat;37.80;false;12756142.12
1838;boat;39.25;true;9830384.09
1839;boat;37.53;true;44481812.17
1840;boat;35.56;true;27635317.07
1841;boat;39.03;false;23064489.99
1842;boat;34.30;true;7388067.36
1843;boat;31.71;true;18185596.97
1844;boat;34.29;false;7958863.46
1845;boat;37.53;false;9801362.25
1846;boat;35.82;false;17478423.75
1847;boat;39.10;false;43375836.69
1848;boat;34.46;true;34090606.25
1849;boat;38.01;false;29407125.10
1850;boat;31.68;true;15948292.36
1851;boat;39.23;true;46919532.49
1852;boat;33.23;true;27342193.65
1853;boat;32.07;true;37287208.96
1854;boat;35.54;false;24590985.17
1855;boat;30.06;false;42861358.24
1856;boat;38.42;false;46019172.20
1857;boat;38.20;true;10779651.32
1858;boat;34.25;true;35168477.98
1859;boat;39.37;true;26397264.71
1860;boat;34.60;false;30781906.00
1861;boat;36.79;false;48480972.67
1862;boat;39.18;false;46944845.64
1863;boat;30.13;false;24926294.98
1864;boat;31.36;false;39985283.75
1865;boat;30.53;true;47442987.01
1866;boat;30.29;false;47268304.37
1867;boat;36.64;false;40577638.87
1868;boat;34.54;true;12413151.39
1869;boat;35.97;true;47157627.51
1870;boat;34.06;false;17522100.98
1871;boat;32.47;false;22097393.21
1872;boat;32.48;true;32984171.98
1873;boat;36.10;true;33521562.62
1874;boat;34.89;false;13871942.36
1875;boat;38.14;false;32564555.09
1876;boat;31.87;true;33664260.38
1877;boat;36.97;false;5859058.35
1878;boat;36.05;false;19041277.39
1879;boat;30.14;false;9808735.89
1880;boat;35.92;true;33788976.47
1881;boat;31.19;false;42447373.67
1882;boat;30.23;false;18305755.53
1883;boat;32.05;true;18304101.14
1884;boat;37.02;true;36234245.06
1885;boat;36.24;false;40272560.78
1886;boat;34.42;false;21842126.31
1887;boat;33.51;true;19408775.02
1888;boat;36.71;false;35732125.03
1889;boat;34.48;false;41581243.53
1890;boat;35.86;false;48174712.25
1891;boat;39.74;true;9577914.36
1892;boat;32.02;false;20528608.57
1893;boat;34.19;false;11030582.55
1894;boat;33.71;false;35667245.05
1895;boat;32.17;false;17988853.64
1896;boat;35.35;false;27247189.72
1897;boat;31.97;false;31214955.23
1898;boat;35.02;false;28720885.62
1899;boat;34.00;false;48579170.00
1900;boat;39.07;true;15588525.09
1901;boat;36.71;false;31101509.41
1902;boat;31.76;true;45127957.03
1903;boat;30.34;false;43505761.60
1904;boat;39.94;false;48438019.99
1905;boat;36.46;true;39434754.92
1906;boat;31.49;false;32655878.81
1907;boat;39.18;true;21410812.44
1908;boat;37.52;true;5119164.63
1909;boat;38.15;true;13164488.63
1910;boat;38.39;true;23512668.68
1911;boat;36.52;false;43280777.21
1912;boat;31.14;false;40421451.01
1913;boat;34.01;false;31526377.82
1914;boat;39.87;false;15582973.97
1915;boat;39.16;true;49701283.22
1916;boat;34.57;true;29905898.72
1917;boat;33.16;true;39767137.09
1918;boat;37.88;true;46190667.21
1919;boat;31.39;true;37083229.71
1920;boat;34.37;true;19697816.30
1921;boat;39.17;true;11876999.48
1922;boat;35.05;true;14873295.17
1923;boat;31.56;true;7013116.32
1924;boat;33.83;true;42304628.28
1925;boat;30.90;false;18224189.15
1926;boat;34.16;true;6448356.19
1927;boat;38.54;true;23420937.99
1928;boat;33.34;true;26782832.43
1929;boat;32.24;false;32960440.39
1930;boat;34.98;true;18178147.07
1931;boat;36.39;true;43941958.46
1932;boat;38.27;false;18176127.92
1933;boat;31.96;true;48847672.08
1934;boat;39.28;false;36191288.72
1935;boat;34.39;false;13335446.94
1936;boat;35.61;true;10199712.90
1937;boat;33.42;false;10665782.53
1938;boat;33.54;true;42732118.40
1939;boat;38.50;true;45611149.17
1940;boat;36.86;false;29426157.34
1941;boat;32.81;false;41102511.89
1942;boat;37.65;true;5741749.03
1943;boat;33.52;false;6324589.34
1944;boat;31.39;true;14562933.83
1945;boat;37.22;true;33629637.10
1946;boat;31.44;false;32732727.51
1947;boat;36.40;true;7626908.25
1948;boat;35.78;true;48937391.37
1949;boat;36.65;true;34681662.82
1950;boat;39.47;true;18213414.92
1951;boat;39.19;true;34927922.10
1952;boat;30.05;false;16264912.64
1953;boat;30.57;true;6261610.74
1954;boat;34.30;true;28284921.25
1955;boat;31.20;false;15675876.65
1956;boat;37.93;true;25891310.30
1957;boat;34.10;false;28815031.29
1958;boat;38.39;true;22702162.19
1959;boat;31.21;false;6387509.33
1960;boat;39.74;true;15520008.77
1961;boat;38.19;false;14520451.87
1962;boat;36.98;false;10457917.73
1963;boat;34.87;true;45917348.21
1964;boat;30.63;true;28285745.01
1965;boat;39.15;true;31344098.96
1966;boat;39.57;true;44259787.04
1967;boat;36.88;false;26213505.77
1968;boat;30.62;false;25457626.65
1969;boat;34.32;true;45948072.38
1970;boat;33.25;false;23615098.23
1971;boat;38.94;false;11552640.15
1972;boat;35.41;false;18137086.81
1973;boat;32.09;false;18022715.97
1974;boat;36.32;true;15540935.59
1975;boat;36.96;true;17337162.68
1976;boat;31.67;false;14873154.15
1977;boat;37.55;false;19388391.93
1978;boat;34.29;true;8743533.17
1979;boat;35.75;false;24095557.48
1980;boat;31.18;false;47034375.99
1981;boat;36.06;false;5425851.44
1982;boat;39.53;true;14055367.01
1983;boat;34.61;false;44783503.87
1984;boat;36.91;false;13192203.86
1985;boat;35.02;true;30562526.13
1986;boat;33.00;false;45666168.37
1987;boat;36.67;true;19596662.57
1988;boat;35.52;true;20758780.10
1989;boat;31.21;false;18964401.06
1990;boat;34.02;true;22466342.83
1991;boat;31.90;false;19477920.57
1992;boat;30.91;true;35041293.16
1993;boat;35.60;false;6485622.89
1994;boat;37.90;false;32560568.65
1995;boat;32.62;true;9586248.97
1996;boat;37.17;false;48508350.36
1997;boat;30.83;true;21071902.24
1998;boat;37.20;false;14256023.52
1999;boat;33.54;true;15585146.48
2000;boat;34.55;false;49618384.47
