transport_id;transport_type;average_speed;available;max_capacity
873;truck;66.29;true;11357.41
874;truck;65.22;true;6119.79
875;truck;68.97;true;5381.43
876;truck;65.67;false;10177.87
877;truck;68.39;false;12471.75
878;truck;68.71;false;18454.50
879;truck;65.13;false;12527.68
880;truck;69.96;true;16488.54
881;truck;66.91;true;9842.37
882;truck;65.82;false;5969.66
883;truck;68.03;true;8995.09
884;truck;65.86;false;7786.00
885;truck;69.86;false;8854.76
886;truck;67.41;false;10112.85
887;truck;66.65;true;17336.09
888;truck;68.59;false;5974.28
889;truck;65.01;true;10486.48
890;truck;69.04;false;18471.53
891;truck;68.09;false;12327.81
892;truck;66.32;false;5018.83
893;truck;69.94;false;7950.30
894;truck;67.33;false;11575.50
895;truck;68.45;false;11052.65
896;truck;69.13;false;9578.98
897;truck;69.09;true;6013.40
898;truck;69.35;true;6034.66
899;truck;67.86;true;18279.56
900;truck;69.88;false;9843.38
901;truck;67.57;false;9133.20
902;truck;68.96;false;19868.10
903;truck;65.68;false;17553.11
904;truck;68.34;false;18196.70
905;truck;65.49;true;6655.72
906;truck;68.12;true;14024.76
907;truck;66.97;false;11691.84
908;truck;65.91;true;18789.13
909;truck;69.26;true;5032.30
910;truck;67.76;true;6830.39
911;truck;68.73;false;6715.20
912;truck;67.98;true;18453.51
913;truck;65.11;false;16555.69
914;truck;66.63;false;9114.52
915;truck;67.81;false;6820.26
916;truck;69.24;true;9502.27
917;truck;66.58;false;7302.47
918;truck;69.93;false;13619.91
919;truck;65.98;true;8746.77
920;truck;65.29;false;8615.29
921;truck;66.39;true;13684.47
922;truck;66.27;false;8731.44
923;truck;65.60;false;14962.01
924;truck;65.27;false;13359.14
925;truck;65.54;true;8909.82
926;truck;68.69;false;11031.64
927;truck;68.11;false;16951.76
928;truck;68.13;true;11235.21
929;truck;65.72;true;13961.29
930;truck;69.64;true;11086.31
931;truck;69.87;true;13986.25
932;truck;68.25;true;9818.31
933;truck;65.33;false;12647.91
934;truck;66.05;false;16669.67
935;truck;69.15;false;12040.64
936;truck;69.22;true;5338.64
937;truck;68.56;true;19807.89
938;truck;65.41;true;12748.96
939;truck;68.55;false;16028.47
940;truck;69.16;true;12693.24
941;truck;65.96;false;7067.36
942;truck;65.22;false;16489.29
943;truck;67.09;true;8961.83
944;truck;65.83;false;19093.39
945;truck;65.12;false;16927.55
946;truck;67.45;false;12067.91
947;truck;67.16;true;8733.84
948;truck;65.80;true;6270.47
949;truck;69.25;false;15846.44
950;truck;68.16;true;9875.69
951;truck;67.94;true;9179.28
952;truck;67.40;true;12516.57
953;truck;66.49;false;15554.02
954;truck;69.17;false;10014.51
955;truck;69.14;false;14742.28
956;truck;69.77;false;19534.78
957;truck;66.73;true;14940.78
958;truck;66.34;false;8861.36
959;truck;68.46;true;12378.21
960;truck;67.91;false;7191.01
961;truck;69.60;false;15460.83
962;truck;65.13;true;8810.11
963;truck;67.94;true;8366.59
964;truck;68.44;false;16655.68
965;truck;67.35;false;18849.53
966;truck;66.11;false;17018.98
967;truck;69.60;true;9153.27
968;truck;69.22;false;16686.69
969;truck;69.60;true;6984.51
970;truck;67.93;true;16915.31
971;truck;67.62;false;5900.49
972;truck;65.51;true;7274.08
973;truck;68.80;true;18278.73
974;truck;68.70;false;12669.20
975;truck;66.30;false;12422.32
976;truck;66.96;true;5790.39
977;truck;66.56;true;10693.04
978;truck;67.77;false;15239.56
979;truck;65.38;false;10481.02
980;truck;66.63;true;18284.43
981;truck;68.72;false;7443.82
982;truck;68.71;true;13447.49
983;truck;67.71;true;9342.82
984;truck;69.78;false;13717.38
985;truck;65.78;false;17186.30
986;truck;69.37;false;8113.61
987;truck;69.67;false;12205.47
988;truck;69.89;false;11181.41
989;truck;66.61;false;16864.49
990;truck;66.54;true;16306.72
991;truck;69.41;true;9828.93
992;truck;69.20;true;9429.59
993;truck;69.51;true;7680.18
994;truck;67.47;true;11661.06
995;truck;69.44;false;9494.29
996;truck;69.39;false;16361.80
997;truck;69.24;true;15805.71
998;truck;67.82;true;7726.40
999;truck;66.95;false;6134.71
1000;truck;69.53;false;6289.73
