transport_id;transport_type;average_speed;available;max_capacity
2821;plane;783.24;false;7155.16
2822;plane;734.66;false;9965.53
2823;plane;874.30;false;7899.49
2824;plane;880.45;false;11992.89
2825;plane;711.10;false;12953.35
2826;plane;887.48;false;8110.88
2827;plane;895.11;true;13546.36
2828;plane;857.09;false;10042.59
2829;plane;884.61;true;10350.04
2830;plane;801.67;false;8403.81
2831;plane;738.05;true;10666.50
2832;plane;878.41;false;13521.25
2833;plane;895.12;false;13676.31
2834;plane;811.87;false;9155.43
2835;plane;853.74;true;11287.84
2836;plane;770.70;false;8831.31
2837;plane;742.91;false;11204.82
2838;plane;792.77;false;11714.38
2839;plane;790.48;false;13992.21
2840;plane;724.83;true;13478.32
2841;plane;800.88;false;9228.89
2842;plane;756.24;false;9347.51
2843;plane;835.17;false;7558.16
2844;plane;738.51;false;7404.54
2845;plane;897.34;true;10942.59
2846;plane;762.05;false;12639.58
2847;plane;898.99;false;9437.63
2848;plane;713.89;true;7601.48
2849;plane;754.24;false;11474.39
2850;plane;848.75;false;10091.39
2851;plane;729.70;true;12885.75
2852;plane;718.15;false;13294.31
2853;plane;709.95;true;7019.65
2854;plane;889.63;false;11339.94
2855;plane;712.04;false;10122.71
2856;plane;756.66;true;7822.20
2857;plane;872.65;true;7470.88
2858;plane;821.70;false;11777.11
2859;plane;792.38;true;7498.33
2860;plane;891.41;false;7117.81
2861;plane;764.38;false;13665.80
2862;plane;832.46;false;12154.61
2863;plane;731.71;false;11180.72
2864;plane;817.82;false;9747.26
2865;plane;701.53;true;10900.55
2866;plane;850.37;false;12732.07
2867;plane;758.74;true;7060.60
2868;plane;749.63;true;12268.03
2869;plane;737.49;false;9815.07
2870;plane;757.06;false;9062.81
2871;plane;737.05;false;8751.99
2872;plane;746.77;false;8694.14
2873;plane;804.12;true;8313.08
2874;plane;853.88;true;10512.19
2875;plane;744.93;true;13081.70
2876;plane;755.22;true;12619.45
2877;plane;710.06;false;13182.31
2878;plane;709.21;true;11729.21
2879;plane;730.85;true;10871.91
2880;plane;703.26;false;11387.29
2881;plane;835.67;false;8319.55
2882;plane;865.02;false;10948.35
2883;plane;729.21;false;9077.43
2884;plane;832.98;false;10517.97
2885;plane;879.52;true;8447.22
2886;plane;707.77;false;12929.76
2887;plane;833.57;false;10696.33
2888;plane;825.78;false;7180.02
2889;plane;726.41;false;7160.12
2890;plane;824.18;true;11381.27
2891;plane;715.23;true;7419.13
2892;plane;873.88;true;7097.68
2893;plane;744.38;false;10537.58
2894;plane;815.67;true;13478.37
2895;plane;724.03;true;12703.61
2896;plane;774.50;true;10741.17
2897;plane;788.95;false;7927.21
2898;plane;860.10;true;13096.65
2899;plane;843.47;false;12340.18
2900;plane;755.49;false;9505.15
2901;plane;893.06;true;10724.09
2902;plane;859.80;false;7935.70
2903;plane;877.63;true;8350.32
2904;plane;879.31;true;9847.25
2905;plane;737.38;true;11161.34
2906;plane;746.22;false;11350.78
2907;plane;799.22;false;13059.92
2908;plane;858.06;false;7627.37
2909;plane;748.75;false;10104.93
2910;plane;717.25;true;12148.99
2911;plane;737.91;false;13343.39
2912;plane;733.80;true;13303.50
2913;plane;880.05;true;10843.11
2914;plane;789.64;true;12780.46
2915;plane;716.90;false;11682.89
2916;plane;730.04;true;10749.02
2917;plane;801.20;true;7114.17
2918;plane;728.64;false;7725.26
2919;plane;897.82;false;11768.88
2920;plane;732.88;false;7569.72
2921;plane;762.69;false;13329.37
2922;plane;809.86;false;11643.18
2923;plane;838.53;true;11088.28
2924;plane;891.67;true;8888.64
2925;plane;748.42;true;10736.85
2926;plane;765.88;false;10024.06
2927;plane;865.87;true;12767.18
2928;plane;888.74;false;10818.00
2929;plane;888.96;false;11766.78
2930;plane;781.03;false;12496.11
2931;plane;856.95;true;9111.05
2932;plane;708.60;false;9613.28
2933;plane;810.64;true;10972.05
2934;plane;732.89;true;8347.55
2935;plane;756.97;false;10010.95
2936;plane;717.61;false;7685.49
2937;plane;891.43;false;10082.68
2938;plane;898.57;true;8162.86
2939;plane;766.79;true;12149.42
2940;plane;838.19;false;13420.07
2941;plane;847.88;true;13536.26
2942;plane;886.07;false;12618.79
2943;plane;874.93;false;7617.66
2944;plane;740.97;true;13839.32
2945;plane;720.63;true;13243.90
2946;plane;868.18;false;13179.98
2947;plane;718.21;true;11017.06
2948;plane;718.00;true;13533.79
2949;plane;804.23;true;12744.40
2950;plane;711.38;true;8469.12
2951;plane;842.13;false;12494.74
2952;plane;834.53;true;8201.33
2953;plane;756.99;true;10298.77
2954;plane;701.50;true;8262.65
2955;plane;720.64;true;11262.96
2956;plane;884.01;true;7661.88
2957;plane;873.79;false;13974.12
2958;plane;728.88;false;8065.03
2959;plane;795.96;false;10099.35
2960;plane;899.82;true;11145.17
2961;plane;727.41;false;10099.32
2962;plane;854.89;true;11437.30
2963;plane;784.78;false;13563.37
2964;plane;845.27;false;9686.34
2965;plane;860.56;true;8732.91
2966;plane;716.87;false;11048.75
2967;plane;818.33;false;10056.03
2968;plane;896.35;true;13135.71
2969;plane;715.61;false;11889.51
2970;plane;885.05;false;10400.54
2971;plane;822.48;false;10730.08
2972;plane;763.39;false;13062.73
2973;plane;727.37;true;13908.52
2974;plane;888.18;false;13511.34
2975;plane;754.19;true;8402.40
2976;plane;705.02;true;7586.47
2977;plane;883.89;false;13638.42
2978;plane;832.24;true;12958.30
2979;plane;783.53;true;12163.21
2980;plane;885.36;false;9887.82
2981;plane;886.03;true;13573.97
2982;plane;879.71;false;10565.67
2983;plane;867.79;false;12964.55
2984;plane;849.90;false;7045.89
2985;plane;763.96;true;10372.12
2986;plane;864.08;false;7873.32
2987;plane;800.63;true;12712.14
2988;plane;899.23;false;12639.37
2989;plane;846.88;false;7354.63
2990;plane;891.21;true;13288.50
2991;plane;872.89;true;8832.62
2992;plane;704.57;true;12928.29
2993;plane;884.92;true;11647.09
2994;plane;861.31;true;12682.63
2995;plane;885.40;false;10452.22
2996;plane;784.41;false;10533.98
2997;plane;872.35;true;13311.67
2998;plane;760.57;true;12335.35
2999;plane;715.69;false;10782.40
3000;plane;899.94;false;12997.14
